product_id,product_name,category,subcategory,brand,supplier,unit_cost,selling_price,source_system
201033,Sony Personal Care Model 1034,Beauty,Personal Care,Sony,Sony Supplier,709.38,853.81,PRODUCT_SYSTEM
201034,Dell Furniture Model 1035,Home,Furniture,Dell,Dell Supplier,760.97,894.8,PRODUCT_SYSTEM
201035,Adidas Laptops Model 1036,Electronics,Laptops,Adidas,Adidas Supplier,98.72,142.69,PRODUCT_SYSTEM
201036,Dell Furniture Model 1037,Home,Furniture,Dell,Dell Supplier,1195.17,1590.75,PRODUCT_SYSTEM
201037,Dell Men Model 1038,Clothing,Men,Dell,Dell Supplier,1088.16,1241.75,PRODUCT_SYSTEM
201038,Lenovo Furniture Model 1039,Home,Furniture,Lenovo,Lenovo Supplier,513.22,604.22,PRODUCT_SYSTEM
201039,HP Fitness Model 1040,Sports,Fitness,HP,HP Supplier,610.98,889.02,PRODUCT_SYSTEM
201040,Adidas Women Model 1041,Clothing,Women,Adidas,Adidas Supplier,1064.15,1781.36,PRODUCT_SYSTEM
201041,Lenovo Men Model 1042,Clothing,Men,Lenovo,Lenovo Supplier,1173.3,1636.36,PRODUCT_SYSTEM
201042,Dell Men Model 1043,Clothing,Men,Dell,Dell Supplier,163.04,219.9,PRODUCT_SYSTEM
201043,Nike Laptops Model 1044,Electronics,Laptops,Nike,Nike Supplier,416.32,535.36,PRODUCT_SYSTEM
201044,Generic Furniture Model 1045,Home,Furniture,Generic,Generic Supplier,144.45,226.65,PRODUCT_SYSTEM
201045,Samsung Women Model 1046,Clothing,Women,Samsung,Samsung Supplier,1004.02,1731.5,PRODUCT_SYSTEM
201046,Apple Kitchen Model 1047,Home,Kitchen,Apple,Apple Supplier,942.02,1667.01,PRODUCT_SYSTEM
201047,Sony Kitchen Model 1048,Home,Kitchen,Sony,Sony Supplier,371.72,480.34,PRODUCT_SYSTEM
201048,Adidas Accessories Model 1049,Electronics,Accessories,Adidas,Adidas Supplier,628.71,994.28,PRODUCT_SYSTEM
201049,Generic Supplies Model 1050,Office,Supplies,Generic,Generic Supplier,715.26,829.3,PRODUCT_SYSTEM
201050,Nike Women Model 1051,Clothing,Women,Nike,Nike Supplier,545.79,787.01,PRODUCT_SYSTEM
201051,Lenovo Fitness Model 1052,Sports,Fitness,Lenovo,Lenovo Supplier,874.68,1113.38,PRODUCT_SYSTEM
201052,Generic Men Model 1053,Clothing,Men,Generic,Generic Supplier,6.19,7.65,PRODUCT_SYSTEM
201053,Dell Women Model 1054,Clothing,Women,Dell,Dell Supplier,649.07,1059.62,PRODUCT_SYSTEM
201054,Samsung Furniture Model 1055,Home,Furniture,Samsung,Samsung Supplier,77.89,111.18,PRODUCT_SYSTEM
201055,Adidas Furniture Model 1056,Home,Furniture,Adidas,Adidas Supplier,882.11,1212.88,PRODUCT_SYSTEM
201056,Logitech Kitchen Model 1057,Home,Kitchen,Logitech,Logitech Supplier,536.68,630.0,PRODUCT_SYSTEM
201057,Lenovo Accessories Model 1058,Electronics,Accessories,Lenovo,Lenovo Supplier,975.87,1473.15,PRODUCT_SYSTEM
201058,Generic Women Model 1059,Clothing,Women,Generic,Generic Supplier,553.54,661.74,PRODUCT_SYSTEM
201059,Generic Kitchen Model 1060,Home,Kitchen,Generic,Generic Supplier,1104.66,1530.22,PRODUCT_SYSTEM
201060,Logitech Personal Care Model 1061,Beauty,Personal Care,Logitech,Logitech Supplier,375.8,554.1,PRODUCT_SYSTEM
201061,Lenovo Men Model 1062,Clothing,Men,Lenovo,Lenovo Supplier,57.14,71.73,PRODUCT_SYSTEM
201062,Generic Laptops Model 1063,Electronics,Laptops,Generic,Generic Supplier,642.22,898.73,PRODUCT_SYSTEM
201063,HP Kitchen Model 1064,Home,Kitchen,HP,HP Supplier,240.79,419.63,PRODUCT_SYSTEM
201064,Nike Supplies Model 1065,Office,Supplies,Nike,Nike Supplier,131.93,232.37,PRODUCT_SYSTEM
201065,HP Fitness Model 1066,Sports,Fitness,HP,HP Supplier,165.67,282.7,PRODUCT_SYSTEM
201066,Apple Monitors Model 1067,Electronics,Monitors,Apple,Apple Supplier,485.93,622.93,PRODUCT_SYSTEM
201067,Lenovo Fitness Model 1068,Sports,Fitness,Lenovo,Lenovo Supplier,432.02,601.47,PRODUCT_SYSTEM
201068,Sony Women Model 1069,Clothing,Women,Sony,Sony Supplier,43.84,53.86,PRODUCT_SYSTEM
201069,Dell Personal Care Model 1070,Beauty,Personal Care,Dell,Dell Supplier,775.22,969.43,PRODUCT_SYSTEM
201070,Sony Men Model 1071,Clothing,Men,Sony,Sony Supplier,701.8,993.65,PRODUCT_SYSTEM
201071,Sony Fitness Model 1072,Sports,Fitness,Sony,Sony Supplier,438.93,635.13,PRODUCT_SYSTEM
201072,Samsung Monitors Model 1073,Electronics,Monitors,Samsung,Samsung Supplier,988.98,1574.39,PRODUCT_SYSTEM
201073,Generic Kitchen Model 1074,Home,Kitchen,Generic,Generic Supplier,664.97,1127.36,PRODUCT_SYSTEM
201074,Sony Fitness Model 1075,Sports,Fitness,Sony,Sony Supplier,94.35,127.02,PRODUCT_SYSTEM
201075,Dell Accessories Model 1076,Electronics,Accessories,Dell,Dell Supplier,815.75,1444.26,PRODUCT_SYSTEM
201076,Generic Monitors Model 1077,Electronics,Monitors,Generic,Generic Supplier,104.21,157.13,PRODUCT_SYSTEM
201077,Adidas Fitness Model 1078,Sports,Fitness,Adidas,Adidas Supplier,1101.44,1830.45,PRODUCT_SYSTEM
201078,Samsung Laptops Model 1079,Electronics,Laptops,Samsung,Samsung Supplier,946.06,1372.91,PRODUCT_SYSTEM
201079,Nike Personal Care Model 1080,Beauty,Personal Care,Nike,Nike Supplier,522.46,839.81,PRODUCT_SYSTEM
201080,Apple Accessories Model 1081,Electronics,Accessories,Apple,Apple Supplier,596.92,1054.91,PRODUCT_SYSTEM
201081,Logitech Monitors Model 1082,Electronics,Monitors,Logitech,Logitech Supplier,1136.32,1272.0,PRODUCT_SYSTEM
201082,Logitech Furniture Model 1083,Home,Furniture,Logitech,Logitech Supplier,491.12,718.78,PRODUCT_SYSTEM
201083,Sony Personal Care Model 1084,Beauty,Personal Care,Sony,Sony Supplier,983.88,1280.63,PRODUCT_SYSTEM
201084,Nike Accessories Model 1085,Electronics,Accessories,Nike,Nike Supplier,674.84,943.74,PRODUCT_SYSTEM
201085,Sony Men Model 1086,Clothing,Men,Sony,Sony Supplier,359.17,442.24,PRODUCT_SYSTEM
201086,HP Kitchen Model 1087,Home,Kitchen,HP,HP Supplier,544.6,961.51,PRODUCT_SYSTEM
201087,HP Personal Care Model 1088,Beauty,Personal Care,HP,HP Supplier,1142.92,1549.7,PRODUCT_SYSTEM
201088,Lenovo Personal Care Model 1089,Beauty,Personal Care,Lenovo,Lenovo Supplier,650.37,931.94,PRODUCT_SYSTEM
201089,Lenovo Men Model 1090,Clothing,Men,Lenovo,Lenovo Supplier,55.76,64.03,PRODUCT_SYSTEM
201090,Adidas Accessories Model 1091,Electronics,Accessories,Adidas,Adidas Supplier,115.86,167.99,PRODUCT_SYSTEM
201091,Dell Men Model 1092,Clothing,Men,Dell,Dell Supplier,465.33,702.71,PRODUCT_SYSTEM
201092,Sony Kitchen Model 1093,Home,Kitchen,Sony,Sony Supplier,375.42,582.78,PRODUCT_SYSTEM
201093,Logitech Women Model 1094,Clothing,Women,Logitech,Logitech Supplier,701.17,875.92,PRODUCT_SYSTEM
201094,Sony Accessories Model 1095,Electronics,Accessories,Sony,Sony Supplier,594.17,1029.16,PRODUCT_SYSTEM
201095,Samsung Kitchen Model 1096,Home,Kitchen,Samsung,Samsung Supplier,703.98,1098.61,PRODUCT_SYSTEM
201096,HP Supplies Model 1097,Office,Supplies,HP,HP Supplier,1127.8,1811.7,PRODUCT_SYSTEM
201097,Nike Kitchen Model 1098,Home,Kitchen,Nike,Nike Supplier,1140.19,1386.08,PRODUCT_SYSTEM
201098,Nike Laptops Model 1099,Electronics,Laptops,Nike,Nike Supplier,282.18,500.42,PRODUCT_SYSTEM
201099,Adidas Fitness Model 1100,Sports,Fitness,Adidas,Adidas Supplier,55.92,63.22,PRODUCT_SYSTEM
201100,Samsung Women Model 1101,Clothing,Women,Samsung,Samsung Supplier,327.6,416.6,PRODUCT_SYSTEM
201101,Nike Personal Care Model 1102,Beauty,Personal Care,Nike,Nike Supplier,768.08,1055.52,PRODUCT_SYSTEM
201102,HP Men Model 1103,Clothing,Men,HP,HP Supplier,241.65,424.86,PRODUCT_SYSTEM
201103,Generic Personal Care Model 1104,Beauty,Personal Care,Generic,Generic Supplier,646.0,971.76,PRODUCT_SYSTEM
201104,Nike Women Model 1105,Clothing,Women,Nike,Nike Supplier,843.0,1128.26,PRODUCT_SYSTEM
201105,Apple Personal Care Model 1106,Beauty,Personal Care,Apple,Apple Supplier,438.25,644.49,PRODUCT_SYSTEM
201106,Generic Monitors Model 1107,Electronics,Monitors,Generic,Generic Supplier,915.07,1491.77,PRODUCT_SYSTEM
201107,Adidas Kitchen Model 1108,Home,Kitchen,Adidas,Adidas Supplier,224.16,312.08,PRODUCT_SYSTEM
201108,Dell Kitchen Model 1109,Home,Kitchen,Dell,Dell Supplier,84.75,124.61,PRODUCT_SYSTEM
201109,Logitech Laptops Model 1110,Electronics,Laptops,Logitech,Logitech Supplier,871.85,1203.98,PRODUCT_SYSTEM
201110,Apple Laptops Model 1111,Electronics,Laptops,Apple,Apple Supplier,510.07,829.27,PRODUCT_SYSTEM
201111,Logitech Personal Care Model 1112,Beauty,Personal Care,Logitech,Logitech Supplier,650.16,835.92,PRODUCT_SYSTEM
201112,Adidas Furniture Model 1113,Home,Furniture,Adidas,Adidas Supplier,92.16,150.44,PRODUCT_SYSTEM
201113,Logitech Fitness Model 1114,Sports,Fitness,Logitech,Logitech Supplier,600.43,662.37,PRODUCT_SYSTEM
201114,Samsung Men Model 1115,Clothing,Men,Samsung,Samsung Supplier,89.24,121.41,PRODUCT_SYSTEM
201115,Samsung Women Model 1116,Clothing,Women,Samsung,Samsung Supplier,168.57,193.08,PRODUCT_SYSTEM
201116,Sony Furniture Model 1117,Home,Furniture,Sony,Sony Supplier,59.99,77.83,PRODUCT_SYSTEM
201117,Generic Kitchen Model 1118,Home,Kitchen,Generic,Generic Supplier,611.28,812.22,PRODUCT_SYSTEM
201118,Apple Personal Care Model 1119,Beauty,Personal Care,Apple,Apple Supplier,907.59,1300.78,PRODUCT_SYSTEM
201119,Sony Accessories Model 1120,Electronics,Accessories,Sony,Sony Supplier,78.17,139.81,PRODUCT_SYSTEM
201120,Nike Monitors Model 1121,Electronics,Monitors,Nike,Nike Supplier,442.49,494.35,PRODUCT_SYSTEM
201121,Logitech Personal Care Model 1122,Beauty,Personal Care,Logitech,Logitech Supplier,394.05,584.67,PRODUCT_SYSTEM
201122,Dell Kitchen Model 1123,Home,Kitchen,Dell,Dell Supplier,185.81,265.76,PRODUCT_SYSTEM
201123,Apple Men Model 1124,Clothing,Men,Apple,Apple Supplier,95.46,158.11,PRODUCT_SYSTEM
201124,Logitech Supplies Model 1125,Office,Supplies,Logitech,Logitech Supplier,236.31,405.24,PRODUCT_SYSTEM
201125,Generic Men Model 1126,Clothing,Men,Generic,Generic Supplier,1112.08,1738.53,PRODUCT_SYSTEM
201126,Generic Furniture Model 1127,Home,Furniture,Generic,Generic Supplier,206.27,244.85,PRODUCT_SYSTEM
201127,Logitech Accessories Model 1128,Electronics,Accessories,Logitech,Logitech Supplier,605.15,718.1,PRODUCT_SYSTEM
201128,Adidas Monitors Model 1129,Electronics,Monitors,Adidas,Adidas Supplier,1149.97,1488.73,PRODUCT_SYSTEM
201129,Apple Laptops Model 1130,Electronics,Laptops,Apple,Apple Supplier,940.4,1200.34,PRODUCT_SYSTEM
201130,Lenovo Accessories Model 1131,Electronics,Accessories,Lenovo,Lenovo Supplier,201.62,349.1,PRODUCT_SYSTEM
201131,Logitech Kitchen Model 1132,Home,Kitchen,Logitech,Logitech Supplier,204.78,257.32,PRODUCT_SYSTEM
201132,Lenovo Men Model 1133,Clothing,Men,Lenovo,Lenovo Supplier,54.56,87.77,PRODUCT_SYSTEM
201133,HP Furniture Model 1134,Home,Furniture,HP,HP Supplier,455.54,809.18,PRODUCT_SYSTEM
201134,Sony Personal Care Model 1135,Beauty,Personal Care,Sony,Sony Supplier,331.76,398.73,PRODUCT_SYSTEM
201135,Samsung Men Model 1136,Clothing,Men,Samsung,Samsung Supplier,1030.08,1246.47,PRODUCT_SYSTEM
201136,Sony Fitness Model 1137,Sports,Fitness,Sony,Sony Supplier,1119.0,1347.8,PRODUCT_SYSTEM
201137,Logitech Furniture Model 1138,Home,Furniture,Logitech,Logitech Supplier,267.05,433.33,PRODUCT_SYSTEM
201138,Lenovo Accessories Model 1139,Electronics,Accessories,Lenovo,Lenovo Supplier,57.58,99.04,PRODUCT_SYSTEM
201139,Samsung Furniture Model 1140,Home,Furniture,Samsung,Samsung Supplier,167.69,261.76,PRODUCT_SYSTEM
201140,Lenovo Supplies Model 1141,Office,Supplies,Lenovo,Lenovo Supplier,124.86,194.2,PRODUCT_SYSTEM
201141,Adidas Supplies Model 1142,Office,Supplies,Adidas,Adidas Supplier,260.87,411.46,PRODUCT_SYSTEM
201142,Nike Monitors Model 1143,Electronics,Monitors,Nike,Nike Supplier,266.66,409.65,PRODUCT_SYSTEM
201143,Dell Women Model 1144,Clothing,Women,Dell,Dell Supplier,878.35,1283.16,PRODUCT_SYSTEM
201144,Generic Monitors Model 1145,Electronics,Monitors,Generic,Generic Supplier,853.05,1498.03,PRODUCT_SYSTEM
201145,Samsung Kitchen Model 1146,Home,Kitchen,Samsung,Samsung Supplier,339.56,566.64,PRODUCT_SYSTEM
201146,Generic Accessories Model 1147,Electronics,Accessories,Generic,Generic Supplier,527.6,663.98,PRODUCT_SYSTEM
201147,Nike Personal Care Model 1148,Beauty,Personal Care,Nike,Nike Supplier,447.75,535.58,PRODUCT_SYSTEM
201148,Logitech Women Model 1149,Clothing,Women,Logitech,Logitech Supplier,183.0,298.76,PRODUCT_SYSTEM
201149,Generic Furniture Model 1150,Home,Furniture,Generic,Generic Supplier,590.64,757.92,PRODUCT_SYSTEM
201150,Apple Women Model 1151,Clothing,Women,Apple,Apple Supplier,982.09,1644.92,PRODUCT_SYSTEM
201151,Samsung Personal Care Model 1152,Beauty,Personal Care,Samsung,Samsung Supplier,735.15,1018.37,PRODUCT_SYSTEM
201152,Adidas Men Model 1153,Clothing,Men,Adidas,Adidas Supplier,444.46,514.73,PRODUCT_SYSTEM
201153,HP Supplies Model 1154,Office,Supplies,HP,HP Supplier,327.21,528.34,PRODUCT_SYSTEM
201154,Sony Kitchen Model 1155,Home,Kitchen,Sony,Sony Supplier,331.68,435.87,PRODUCT_SYSTEM
201155,Nike Personal Care Model 1156,Beauty,Personal Care,Nike,Nike Supplier,1106.09,1595.51,PRODUCT_SYSTEM
201156,Adidas Fitness Model 1157,Sports,Fitness,Adidas,Adidas Supplier,229.85,380.29,PRODUCT_SYSTEM
201157,Sony Furniture Model 1158,Home,Furniture,Sony,Sony Supplier,641.92,797.24,PRODUCT_SYSTEM
201158,HP Supplies Model 1159,Office,Supplies,HP,HP Supplier,1186.91,1677.31,PRODUCT_SYSTEM
201159,Nike Furniture Model 1160,Home,Furniture,Nike,Nike Supplier,651.94,759.29,PRODUCT_SYSTEM
201160,Logitech Personal Care Model 1161,Beauty,Personal Care,Logitech,Logitech Supplier,1174.09,1354.24,PRODUCT_SYSTEM
201161,HP Fitness Model 1162,Sports,Fitness,HP,HP Supplier,262.62,315.55,PRODUCT_SYSTEM
201162,Sony Fitness Model 1163,Sports,Fitness,Sony,Sony Supplier,418.88,572.55,PRODUCT_SYSTEM
201163,Lenovo Personal Care Model 1164,Beauty,Personal Care,Lenovo,Lenovo Supplier,536.55,722.41,PRODUCT_SYSTEM
201164,Apple Men Model 1165,Clothing,Men,Apple,Apple Supplier,428.43,503.38,PRODUCT_SYSTEM
201165,Dell Men Model 1166,Clothing,Men,Dell,Dell Supplier,437.22,678.54,PRODUCT_SYSTEM
201166,Logitech Women Model 1167,Clothing,Women,Logitech,Logitech Supplier,1090.38,1801.84,PRODUCT_SYSTEM
201167,Logitech Furniture Model 1168,Home,Furniture,Logitech,Logitech Supplier,442.44,538.37,PRODUCT_SYSTEM
201168,HP Supplies Model 1169,Office,Supplies,HP,HP Supplier,25.45,31.66,PRODUCT_SYSTEM
201169,Sony Women Model 1170,Clothing,Women,Sony,Sony Supplier,140.33,230.46,PRODUCT_SYSTEM
201170,Sony Furniture Model 1171,Home,Furniture,Sony,Sony Supplier,104.38,180.24,PRODUCT_SYSTEM
201171,Logitech Men Model 1172,Clothing,Men,Logitech,Logitech Supplier,987.03,1181.68,PRODUCT_SYSTEM
201172,Samsung Accessories Model 1173,Electronics,Accessories,Samsung,Samsung Supplier,43.33,77.27,PRODUCT_SYSTEM
201173,Logitech Men Model 1174,Clothing,Men,Logitech,Logitech Supplier,1156.73,1709.7,PRODUCT_SYSTEM
201174,Samsung Accessories Model 1175,Electronics,Accessories,Samsung,Samsung Supplier,758.73,1246.03,PRODUCT_SYSTEM
201175,Lenovo Laptops Model 1176,Electronics,Laptops,Lenovo,Lenovo Supplier,649.04,999.93,PRODUCT_SYSTEM
201176,Lenovo Women Model 1177,Clothing,Women,Lenovo,Lenovo Supplier,508.33,559.42,PRODUCT_SYSTEM
201177,Apple Men Model 1178,Clothing,Men,Apple,Apple Supplier,751.45,1337.7,PRODUCT_SYSTEM
201178,Adidas Kitchen Model 1179,Home,Kitchen,Adidas,Adidas Supplier,1154.22,1598.92,PRODUCT_SYSTEM
201179,Generic Furniture Model 1180,Home,Furniture,Generic,Generic Supplier,900.15,1311.28,PRODUCT_SYSTEM
201180,HP Men Model 1181,Clothing,Men,HP,HP Supplier,1145.17,1709.16,PRODUCT_SYSTEM
201181,Generic Monitors Model 1182,Electronics,Monitors,Generic,Generic Supplier,207.02,310.22,PRODUCT_SYSTEM
201182,Generic Supplies Model 1183,Office,Supplies,Generic,Generic Supplier,938.71,1085.73,PRODUCT_SYSTEM
201183,Samsung Laptops Model 1184,Electronics,Laptops,Samsung,Samsung Supplier,743.89,1091.91,PRODUCT_SYSTEM
201184,Logitech Personal Care Model 1185,Beauty,Personal Care,Logitech,Logitech Supplier,633.6,781.25,PRODUCT_SYSTEM
201185,Generic Laptops Model 1186,Electronics,Laptops,Generic,Generic Supplier,297.56,521.79,PRODUCT_SYSTEM
201186,Logitech Supplies Model 1187,Office,Supplies,Logitech,Logitech Supplier,158.56,254.22,PRODUCT_SYSTEM
201187,Sony Personal Care Model 1188,Beauty,Personal Care,Sony,Sony Supplier,1018.54,1651.07,PRODUCT_SYSTEM
201188,Samsung Furniture Model 1189,Home,Furniture,Samsung,Samsung Supplier,70.94,124.01,PRODUCT_SYSTEM
201189,Apple Furniture Model 1190,Home,Furniture,Apple,Apple Supplier,1017.78,1715.8,PRODUCT_SYSTEM
201190,Logitech Furniture Model 1191,Home,Furniture,Logitech,Logitech Supplier,210.14,319.49,PRODUCT_SYSTEM
201191,Generic Fitness Model 1192,Sports,Fitness,Generic,Generic Supplier,89.58,104.67,PRODUCT_SYSTEM
201192,Lenovo Women Model 1193,Clothing,Women,Lenovo,Lenovo Supplier,459.29,789.44,PRODUCT_SYSTEM
201193,Dell Monitors Model 1194,Electronics,Monitors,Dell,Dell Supplier,410.05,736.55,PRODUCT_SYSTEM
201194,Sony Fitness Model 1195,Sports,Fitness,Sony,Sony Supplier,995.53,1635.31,PRODUCT_SYSTEM
201195,Lenovo Kitchen Model 1196,Home,Kitchen,Lenovo,Lenovo Supplier,957.4,1458.64,PRODUCT_SYSTEM
201196,Logitech Accessories Model 1197,Electronics,Accessories,Logitech,Logitech Supplier,748.09,1229.77,PRODUCT_SYSTEM
201197,Nike Personal Care Model 1198,Beauty,Personal Care,Nike,Nike Supplier,675.94,948.19,PRODUCT_SYSTEM
201198,Apple Laptops Model 1199,Electronics,Laptops,Apple,Apple Supplier,634.82,699.88,PRODUCT_SYSTEM
201199,Apple Men Model 1200,Clothing,Men,Apple,Apple Supplier,242.94,294.49,PRODUCT_SYSTEM
201200,Apple Laptops Model 1201,Electronics,Laptops,Apple,Apple Supplier,993.46,1443.27,PRODUCT_SYSTEM
201201,Sony Women Model 1202,Clothing,Women,Sony,Sony Supplier,1031.3,1610.96,PRODUCT_SYSTEM
201202,Dell Personal Care Model 1203,Beauty,Personal Care,Dell,Dell Supplier,245.45,439.32,PRODUCT_SYSTEM
201203,Nike Personal Care Model 1204,Beauty,Personal Care,Nike,Nike Supplier,297.98,511.55,PRODUCT_SYSTEM
201204,HP Laptops Model 1205,Electronics,Laptops,HP,HP Supplier,259.14,378.97,PRODUCT_SYSTEM
201205,Logitech Personal Care Model 1206,Beauty,Personal Care,Logitech,Logitech Supplier,125.51,152.2,PRODUCT_SYSTEM
201206,Sony Laptops Model 1207,Electronics,Laptops,Sony,Sony Supplier,1048.7,1693.8,PRODUCT_SYSTEM
201207,Adidas Accessories Model 1208,Electronics,Accessories,Adidas,Adidas Supplier,1053.27,1762.08,PRODUCT_SYSTEM
201208,Lenovo Furniture Model 1209,Home,Furniture,Lenovo,Lenovo Supplier,153.84,172.81,PRODUCT_SYSTEM
201209,Apple Monitors Model 1210,Electronics,Monitors,Apple,Apple Supplier,798.25,1225.35,PRODUCT_SYSTEM
201210,Samsung Men Model 1211,Clothing,Men,Samsung,Samsung Supplier,896.59,1513.98,PRODUCT_SYSTEM
201211,Logitech Personal Care Model 1212,Beauty,Personal Care,Logitech,Logitech Supplier,856.34,1044.73,PRODUCT_SYSTEM
201212,Dell Accessories Model 1213,Electronics,Accessories,Dell,Dell Supplier,51.86,92.14,PRODUCT_SYSTEM
201213,Apple Monitors Model 1214,Electronics,Monitors,Apple,Apple Supplier,1098.16,1955.62,PRODUCT_SYSTEM
201214,Nike Personal Care Model 1215,Beauty,Personal Care,Nike,Nike Supplier,970.38,1272.88,PRODUCT_SYSTEM
201215,Apple Men Model 1216,Clothing,Men,Apple,Apple Supplier,341.4,536.64,PRODUCT_SYSTEM
201216,Apple Accessories Model 1217,Electronics,Accessories,Apple,Apple Supplier,700.03,1099.92,PRODUCT_SYSTEM
201217,Lenovo Men Model 1218,Clothing,Men,Lenovo,Lenovo Supplier,1013.41,1417.47,PRODUCT_SYSTEM
201218,Dell Furniture Model 1219,Home,Furniture,Dell,Dell Supplier,1166.19,1323.98,PRODUCT_SYSTEM
201219,HP Kitchen Model 1220,Home,Kitchen,HP,HP Supplier,245.36,372.4,PRODUCT_SYSTEM
201220,Samsung Kitchen Model 1221,Home,Kitchen,Samsung,Samsung Supplier,165.68,207.15,PRODUCT_SYSTEM
201221,Logitech Supplies Model 1222,Office,Supplies,Logitech,Logitech Supplier,201.5,232.86,PRODUCT_SYSTEM
201222,Samsung Men Model 1223,Clothing,Men,Samsung,Samsung Supplier,774.2,1039.18,PRODUCT_SYSTEM
201223,Lenovo Men Model 1224,Clothing,Men,Lenovo,Lenovo Supplier,974.37,1205.52,PRODUCT_SYSTEM
201224,Nike Accessories Model 1225,Electronics,Accessories,Nike,Nike Supplier,1092.62,1486.73,PRODUCT_SYSTEM
201225,Sony Personal Care Model 1226,Beauty,Personal Care,Sony,Sony Supplier,1089.25,1821.79,PRODUCT_SYSTEM
201226,Adidas Kitchen Model 1227,Home,Kitchen,Adidas,Adidas Supplier,270.46,391.33,PRODUCT_SYSTEM
201227,Generic Kitchen Model 1228,Home,Kitchen,Generic,Generic Supplier,1052.98,1316.12,PRODUCT_SYSTEM
201228,Apple Fitness Model 1229,Sports,Fitness,Apple,Apple Supplier,959.28,1104.57,PRODUCT_SYSTEM
201229,Lenovo Monitors Model 1230,Electronics,Monitors,Lenovo,Lenovo Supplier,859.23,1230.5,PRODUCT_SYSTEM
201230,Logitech Fitness Model 1231,Sports,Fitness,Logitech,Logitech Supplier,884.43,1546.47,PRODUCT_SYSTEM
201231,Nike Furniture Model 1232,Home,Furniture,Nike,Nike Supplier,199.35,336.6,PRODUCT_SYSTEM
201232,Nike Supplies Model 1233,Office,Supplies,Nike,Nike Supplier,449.76,577.02,PRODUCT_SYSTEM
201233,Lenovo Furniture Model 1234,Home,Furniture,Lenovo,Lenovo Supplier,254.21,300.8,PRODUCT_SYSTEM
201234,Dell Laptops Model 1235,Electronics,Laptops,Dell,Dell Supplier,987.74,1631.15,PRODUCT_SYSTEM
201235,Adidas Personal Care Model 1236,Beauty,Personal Care,Adidas,Adidas Supplier,656.56,724.93,PRODUCT_SYSTEM
201236,HP Personal Care Model 1237,Beauty,Personal Care,HP,HP Supplier,989.27,1472.66,PRODUCT_SYSTEM
201237,Samsung Accessories Model 1238,Electronics,Accessories,Samsung,Samsung Supplier,1187.17,1479.3,PRODUCT_SYSTEM
201238,HP Furniture Model 1239,Home,Furniture,HP,HP Supplier,638.08,762.76,PRODUCT_SYSTEM
201239,Samsung Kitchen Model 1240,Home,Kitchen,Samsung,Samsung Supplier,789.6,994.41,PRODUCT_SYSTEM
201240,Samsung Kitchen Model 1241,Home,Kitchen,Samsung,Samsung Supplier,177.28,232.5,PRODUCT_SYSTEM
201241,Dell Laptops Model 1242,Electronics,Laptops,Dell,Dell Supplier,313.96,405.72,PRODUCT_SYSTEM
201242,Logitech Accessories Model 1243,Electronics,Accessories,Logitech,Logitech Supplier,1073.41,1453.71,PRODUCT_SYSTEM
201243,HP Fitness Model 1244,Sports,Fitness,HP,HP Supplier,907.14,1284.87,PRODUCT_SYSTEM
201244,Lenovo Laptops Model 1245,Electronics,Laptops,Lenovo,Lenovo Supplier,134.1,207.39,PRODUCT_SYSTEM
201245,Dell Supplies Model 1246,Office,Supplies,Dell,Dell Supplier,585.73,741.93,PRODUCT_SYSTEM
201246,Dell Accessories Model 1247,Electronics,Accessories,Dell,Dell Supplier,38.5,50.74,PRODUCT_SYSTEM
201247,Adidas Personal Care Model 1248,Beauty,Personal Care,Adidas,Adidas Supplier,1000.07,1752.48,PRODUCT_SYSTEM
201248,Generic Furniture Model 1249,Home,Furniture,Generic,Generic Supplier,36.89,58.79,PRODUCT_SYSTEM
201249,Generic Fitness Model 1250,Sports,Fitness,Generic,Generic Supplier,497.24,682.64,PRODUCT_SYSTEM
201250,Apple Women Model 1251,Clothing,Women,Apple,Apple Supplier,919.94,1108.53,PRODUCT_SYSTEM
201251,Adidas Fitness Model 1252,Sports,Fitness,Adidas,Adidas Supplier,573.18,928.56,PRODUCT_SYSTEM
201252,Dell Supplies Model 1253,Office,Supplies,Dell,Dell Supplier,757.63,887.88,PRODUCT_SYSTEM
201253,Lenovo Fitness Model 1254,Sports,Fitness,Lenovo,Lenovo Supplier,141.87,183.9,PRODUCT_SYSTEM
201254,Adidas Fitness Model 1255,Sports,Fitness,Adidas,Adidas Supplier,394.56,624.8,PRODUCT_SYSTEM
201255,Lenovo Men Model 1256,Clothing,Men,Lenovo,Lenovo Supplier,513.79,847.43,PRODUCT_SYSTEM
201256,Samsung Personal Care Model 1257,Beauty,Personal Care,Samsung,Samsung Supplier,1103.9,1498.35,PRODUCT_SYSTEM
201257,Samsung Laptops Model 1258,Electronics,Laptops,Samsung,Samsung Supplier,662.41,802.87,PRODUCT_SYSTEM
201258,Sony Men Model 1259,Clothing,Men,Sony,Sony Supplier,495.65,883.57,PRODUCT_SYSTEM
201259,Adidas Kitchen Model 1260,Home,Kitchen,Adidas,Adidas Supplier,224.02,358.38,PRODUCT_SYSTEM
201260,Nike Supplies Model 1261,Office,Supplies,Nike,Nike Supplier,457.96,598.15,PRODUCT_SYSTEM
201261,Adidas Men Model 1262,Clothing,Men,Adidas,Adidas Supplier,1196.84,1350.74,PRODUCT_SYSTEM
